order_id,customer_id,customer_name,email,phone,city,state,country,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,order_status,order_date,shipping_address,delivery_days
ORD000099,CUST4860,Dana Rogers,millercandice@morgan.com,274-020-8912x78461,South Kristinmouth,California,Ghana,PROD482,Majority Phone,Books,4,16823.66,0.21,53162.77,Debit Card,Cancelled,2024-04-14,"97585 Proctor Flat Apt. 855, South Isabelshire, ND 76976",6
ORD000100,CUST8238,Tammy Little,ctaylor@roy.biz,(937)460-8026x494,Brianview,Rhode Island,Czech Republic,PROD614,Much Watch,Electronics,3,48602.36,0.15,123936.02,UPI,Shipped,2024-04-01,"916 Nelson Radial, Jeffreyshire, PA 02172",4
ORD000101,CUST8436,Charles Mcmahon,halljon@knight.info,299.385.1700x83046,Lake Baileyside,Arizona,Thailand,PROD721,Policy Table,Sports,3,36381.71,0.0,109145.13,Debit Card,Returned,2024-08-20,"409 Sandra Parkway, New Nicholasburgh, NE 10490",3
ORD000102,CUST2861,Sarah Barker,karla98@hotmail.com,(167)657-8478x2413,Ericbury,Oklahoma,Iceland,PROD481,Per Bag,Electronics,4,20948.59,0.27,61169.88,Net Banking,Cancelled,2024-01-09,"8763 Melissa Key Suite 885, Berryberg, MN 32507",10
ORD000103,CUST6402,Hailey Brown,kaitlynrodriguez@wagner.com,915.763.5764x6102,North Tannerport,Indiana,Guinea,PROD374,Positive Shoes,Grocery,4,24742.47,0.1,89072.89,Net Banking,Delivered,2024-10-21,"332 Carolyn Coves Suite 520, Nicholaschester, AZ 18103",8
ORD000104,CUST7799,Rebekah Hayes,abaird@lynch-buchanan.com,521.405.5221,West Justin,Colorado,Finland,PROD638,Step Laptop,Beauty,4,4841.19,0.09,17621.93,UPI,Returned,2024-07-04,"839 Taylor Ports, Whiteport, IL 91049",10
ORD000105,CUST8762,Dominique Myers,burgessbrooke@lewis.com,+1-834-048-1505x93718,East Ronaldstad,Delaware,Ireland,PROD192,Well Bag,Home & Kitchen,4,25249.3,0.0,100997.2,Net Banking,Delivered,2024-01-27,"27666 Beth River Apt. 032, New Stephanie, MD 06869",10
ORD000106,CUST2412,Kimberly Coleman,adam99@hotmail.com,(905)523-2280x230,North Marystad,New Jersey,Iceland,PROD646,Contain Bag,Grocery,4,42966.1,0.1,154677.96,UPI,Returned,2024-10-08,"355 English Fields Suite 135, West Deniseport, MS 18367",2
ORD000107,CUST4423,Alexander Wilson,stephanie20@yahoo.com,8875888819,East Rachael,Arkansas,Isle of Man,PROD147,Age Shoes,Toys,5,48733.78,0.01,241232.21,Cash on Delivery,Returned,2024-11-10,"1207 Albert Squares Apt. 074, West Jamie, GA 86148",7
ORD000108,CUST3062,Andrea Cross,theresaedwards@hotmail.com,406.516.6834x14094,South Destiny,Iowa,Timor-Leste,PROD269,Capital Watch,Beauty,4,24807.83,0.14,85338.94,UPI,Returned,2025-03-16,"8150 Sellers Drives Suite 423, Port Stephanieborough, MS 32665",4
ORD000109,CUST2042,Jessica Herrera,codyduncan@hotmail.com,997.021.5159x583,West Todd,South Dakota,Mongolia,PROD814,Wear Watch,Books,4,20717.55,0.27,60495.25,UPI,Cancelled,2024-03-16,"5459 Lisa Ford, Martinezbury, IN 44774",6
ORD000110,CUST8686,Andrea Parks,praymond@barnes.com,+1-697-436-6404x6460,Hernandezton,Idaho,Cayman Islands,PROD250,South Laptop,Sports,1,16317.8,0.21,12891.06,Credit Card,Delivered,2024-06-26,"958 Maynard Shoal, East Julie, ME 42376",7
ORD000111,CUST7261,Amanda Davies,russell97@gmail.com,001-281-598-7994,West Williamburgh,Delaware,Martinique,PROD164,Point Laptop,Grocery,4,13735.08,0.24,41754.64,UPI,Returned,2024-07-09,"2013 Joann Crescent Apt. 345, Port Victor, NH 70708",5
ORD000112,CUST3167,Jaime Vargas,steven42@reeves-roberts.com,990.628.5091x172,New Shannonhaven,Tennessee,Saint Martin,PROD947,Clearly Watch,Beauty,5,13646.14,0.3,47761.49,Cash on Delivery,Delivered,2024-04-24,"209 Steven Manor, North Lauraport, VA 73232",3
ORD000113,CUST6314,Daniel Vazquez,baileylaura@norman.com,+1-936-866-1172,Allenstad,Idaho,Heard Island and McDonald Islands,PROD406,Network Laptop,Fashion,3,14454.21,0.03,42061.75,Net Banking,Delivered,2024-02-18,"8490 Hines Alley Apt. 327, West Donna, OK 95630",4
ORD000114,CUST4360,Mary Bell,bobby52@yahoo.com,(862)981-3342x9759,North Heather,North Dakota,Kuwait,PROD706,Chance Shoes,Home & Kitchen,4,25637.16,0.02,100497.67,Credit Card,Delivered,2024-09-06,"090 Jennifer Overpass, New Robertfort, HI 63921",3
ORD000115,CUST7846,Lisa Watson,riversjoseph@parks.biz,001-748-530-8916x023,Christensenville,New Hampshire,Philippines,PROD804,Modern Bag,Beauty,2,6756.81,0.06,12702.8,Credit Card,Shipped,2024-09-14,"3334 Mcgee Road, Campbellhaven, LA 97339",1
ORD000116,CUST6537,James Williams,andersonsamantha@freeman.biz,+1-397-394-7577x070,North Brianmouth,Oregon,Seychelles,PROD435,These Laptop,Home & Kitchen,1,26640.24,0.39,16250.55,Cash on Delivery,Shipped,2024-10-16,"Unit 6410 Box 2499, DPO AE 06802",1
ORD000117,CUST6849,Julie Phillips MD,catherine73@yahoo.com,1480997803,East Travisland,Hawaii,Jordan,PROD310,When Table,Beauty,4,18618.96,0.04,71496.81,Net Banking,Cancelled,2024-05-09,"045 Alicia Loop, Port Lisaton, KY 53560",7
ORD000118,CUST3386,Dr. Brandy Chandler DVM,weavertracy@pope.com,001-699-088-4533x73992,Port Amandashire,Massachusetts,Mongolia,PROD558,Brother Phone,Books,2,20134.58,0.36,25772.26,Credit Card,Returned,2025-03-10,"380 Wilkinson Forge, North Edward, WI 12773",7
ORD000119,CUST4667,Bryan Taylor,christopherporter@moore.info,001-655-147-5666x2572,West Maryfort,North Carolina,Czech Republic,PROD591,Far Laptop,Beauty,5,40524.38,0.25,151966.42,Cash on Delivery,Processing,2024-04-01,"317 Smith Springs Apt. 926, East Kelsey, KS 65146",9
ORD000120,CUST2366,John Pierce,dlewis@perez.com,(338)290-2270,Lake Edward,Oregon,Malta,PROD360,Edge Table,Beauty,3,41304.53,0.25,92935.19,UPI,Cancelled,2024-09-07,"489 Cole Trafficway, Lake Tracy, WV 08995",7
ORD000121,CUST3472,Jessica Morgan,kimberly68@hotmail.com,202.819.4851,Simonport,Mississippi,Iraq,PROD617,Body Laptop,Sports,2,17564.64,0.31,24239.2,Net Banking,Processing,2025-04-28,"1232 Contreras Streets Suite 013, North Brandonburgh, GA 09784",7
ORD000122,CUST1173,Tina Gomez,katherine80@skinner.com,650-229-5873,New Andrewmouth,Indiana,Brunei Darussalam,PROD919,Else Phone,Sports,1,43550.74,0.04,41808.71,Credit Card,Shipped,2024-09-15,"6088 Cassandra Alley Apt. 379, Cohenburgh, VT 12451",1
ORD000123,CUST3060,Joyce May,jamesstone@yahoo.com,199-291-0430x0690,Thompsonside,Missouri,Lao People's Democratic Republic,PROD369,Off Bag,Electronics,4,249.03,0.3,697.28,Credit Card,Shipped,2024-06-12,"5577 Andrea Camp Apt. 891, South Chad, OK 85518",5
ORD000124,CUST5645,Jamie Fisher,fitzgeraldkylie@gmail.com,464-645-0800,Davisberg,Arizona,Isle of Man,PROD128,Heavy Phone,Electronics,3,19245.75,0.09,52540.9,Credit Card,Cancelled,2025-04-27,"3581 Tracy Lakes Apt. 687, Port Shirley, AR 61673",7
ORD000125,CUST5193,Rodney Klein,scott54@carter.com,328-616-9030,Lisaborough,Washington,Gambia,PROD653,Article Bag,Books,4,13175.4,0.33,35310.07,Cash on Delivery,Cancelled,2024-06-24,"4430 Brian Islands Suite 601, New Jennifer, CT 83376",7
ORD000126,CUST2194,Patty Barton,vharris@willis.biz,(074)358-7413x08119,West Karenmouth,Rhode Island,Poland,PROD616,Common Bag,Beauty,3,49320.94,0.11,131686.91,Cash on Delivery,Shipped,2024-01-16,"346 Samuel Loaf, New Sarahshire, NC 57382",6
ORD000127,CUST5585,Mary Peterson,shanson@yahoo.com,989.499.0503x09633,Victorstad,New Jersey,Sierra Leone,PROD146,Use Table,Electronics,4,29326.81,0.31,80942.0,UPI,Shipped,2024-10-02,"5886 Roberts Cove, Turnerbury, IN 29055",6
ORD000128,CUST6619,Jesse Watson,gary69@gmail.com,001-831-623-8337x80736,Barbaraton,Indiana,Iraq,PROD994,Race Bag,Sports,4,39051.13,0.15,132773.84,Debit Card,Cancelled,2024-05-01,"PSC 8022, Box 5748, APO AP 55537",3
ORD000129,CUST4953,Kyle Arroyo,kristen39@mcclure-miller.net,832-095-6114,Edwardchester,Virginia,Bahamas,PROD828,Do Phone,Electronics,5,6556.93,0.01,32456.8,UPI,Delivered,2024-02-14,"8510 Mark Avenue, South Meghan, PA 89855",1
ORD000130,CUST3722,Robert Walker,hodgeslaura@yahoo.com,971-498-5634,West Adamborough,Washington,Seychelles,PROD981,Far Watch,Fashion,1,49451.49,0.2,39561.19,Net Banking,Returned,2025-05-02,"PSC 9614, Box 8209, APO AP 92681",6
ORD000131,CUST7021,Sandra Grimes,zmcclain@gmail.com,294-325-2366,Batesville,Indiana,Guam,PROD194,Future Shoes,Books,2,9989.97,0.29,14185.76,Credit Card,Processing,2024-05-04,"69434 Munoz Neck Apt. 863, Arnoldfort, TX 13836",8
ORD000132,CUST6423,John Richardson,johnwise@gmail.com,+1-238-037-4349x879,Loganberg,Alaska,Gibraltar,PROD812,Television Watch,Sports,4,26861.64,0.23,82733.85,UPI,Returned,2025-01-16,"5292 Gordon Fords Suite 671, Jacobsville, TX 43495",7
ORD000133,CUST4299,Samantha Jones,kfernandez@hotmail.com,001-649-912-7237,Lake Daniel,New Mexico,Isle of Man,PROD700,Another Watch,Sports,4,13398.21,0.12,47161.7,Debit Card,Delivered,2024-10-06,"5206 Kenneth Wall Suite 955, Scottchester, VT 17080",6
ORD000134,CUST6748,Angel Gomez,andrew76@cruz-nelson.org,916-601-1285,Claudiafort,Arkansas,Reunion,PROD731,With Watch,Toys,5,14177.75,0.01,70179.86,Cash on Delivery,Cancelled,2025-03-13,"79983 Hernandez Trafficway Suite 361, South Davidstad, NM 07480",3
ORD000135,CUST3782,Mr. Daniel Morrow,kimberly21@gmail.com,509-953-1956,Thomasburgh,Wyoming,Pakistan,PROD659,Last Bag,Fashion,2,17006.53,0.11,30271.62,Credit Card,Cancelled,2024-05-05,"2089 Alyssa Ridge, Harrisberg, OR 83706",3
ORD000136,CUST6833,Amy Porter,hubbardkristin@gmail.com,890-308-6269,Hendricksport,Montana,Uganda,PROD968,Total Table,Home & Kitchen,3,10338.66,0.27,22641.67,Net Banking,Shipped,2024-04-28,"297 Smith Ridges Apt. 463, Riosfort, UT 14746",8
ORD000137,CUST6896,Stephanie Cline,chadgarcia@yahoo.com,(616)233-8497x4816,New Amanda,North Carolina,Lao People's Democratic Republic,PROD323,Expect Table,Toys,3,48739.9,0.19,118437.96,Net Banking,Processing,2024-05-20,"0810 Lopez Point Apt. 993, West Eric, CO 90193",1
ORD000138,CUST5514,Jeremy Carlson,mdaniel@donovan.com,403.900.0753x456,Port Donald,Arkansas,San Marino,PROD981,Foreign Shoes,Toys,5,40282.35,0.0,201411.75,Debit Card,Returned,2024-09-28,"582 Mckenzie Lake Apt. 253, Port Aprilbury, RI 69939",9
ORD000139,CUST1462,Logan Ballard,vnguyen@hotmail.com,637-078-2149,New Erica,Vermont,Solomon Islands,PROD655,Work Watch,Home & Kitchen,5,37563.84,0.26,138986.21,Debit Card,Cancelled,2024-03-29,"64262 Christopher Parkways Apt. 444, South Brian, NC 38484",1
ORD000140,CUST7233,Melissa Walker,richardchase@sexton.com,001-462-436-4317,Abigailburgh,New Mexico,Jersey,PROD631,Century Table,Electronics,5,46938.68,0.15,199489.39,Cash on Delivery,Delivered,2024-09-18,"USS Herman, FPO AA 10154",3
ORD000141,CUST9117,Ashley Briggs,ericnewman@miller.org,006-429-3486x16635,Stanleystad,Wyoming,Slovenia,PROD814,Here Table,Electronics,4,40671.87,0.22,126896.23,Cash on Delivery,Processing,2024-02-16,"053 Torres Manors Suite 284, Port Amandaburgh, AR 81783",8
ORD000142,CUST1227,Peggy Sutton,idavis@rios.com,148-710-5398x1419,Clayfurt,Iowa,Cocos (Keeling) Islands,PROD976,Time Watch,Fashion,5,15924.07,0.14,68473.5,Net Banking,Processing,2025-03-01,"4185 Lawrence Estates, Bethhaven, HI 34578",9
ORD000143,CUST8416,Brittany Meyer,julieholland@gmail.com,+1-667-359-3979x39243,Toddbury,South Dakota,French Southern Territories,PROD324,There Phone,Sports,1,13874.84,0.15,11793.61,UPI,Delivered,2024-03-16,"313 Jessica Lights Suite 683, Port Stanleymouth, SD 09851",3
ORD000144,CUST7006,Christopher Nichols,barbarawarren@gmail.com,708.671.3566,New Maria,Alaska,Iran,PROD748,Professor Watch,Grocery,5,19509.19,0.01,96570.49,Cash on Delivery,Shipped,2024-05-03,"9380 Obrien Lake, West Jennifer, CA 90874",4
ORD000145,CUST8439,William Brown,bullocksharon@gmail.com,791.383.7863,Michaelfurt,Maine,Western Sahara,PROD199,Chance Phone,Books,2,21529.63,0.26,31863.85,Cash on Delivery,Processing,2024-03-18,"55182 Taylor Isle, Scotttown, MD 74149",7
ORD000146,CUST1616,Patrick Reed,zking@hotmail.com,(209)718-2816,South Scottmouth,North Carolina,Venezuela,PROD232,Research Shoes,Toys,2,1164.9,0.38,1444.48,Net Banking,Shipped,2024-07-07,"9457 John Unions, Baileytown, FL 02891",6
ORD000147,CUST7287,Megan Baker,qanderson@lambert.com,(042)121-4673,Hamiltonborough,Colorado,Belize,PROD614,Material Phone,Sports,4,47034.27,0.05,178730.23,Credit Card,Cancelled,2024-08-04,"2650 Bush Cape, North John, MT 58549",2
ORD000148,CUST4599,David Horne,ashley79@hotmail.com,001-269-171-6445x1243,Andreabury,Massachusetts,Albania,PROD826,Federal Bag,Toys,1,22351.63,0.16,18775.37,Cash on Delivery,Shipped,2024-05-27,"44946 Murphy Pike Suite 936, North Christinaport, MN 64366",7
ORD000149,CUST4720,Michael Gonzalez,barbara90@yahoo.com,(653)213-3174,Davidshire,Texas,Austria,PROD477,Ability Watch,Beauty,2,786.07,0.35,1021.89,Net Banking,Processing,2024-05-17,"49322 Hanson Points Apt. 757, Lake Jamesside, MT 48395",2
ORD000150,CUST9287,Alexander Lane,robert53@hotmail.com,755-233-8787x8617,Lauraport,Indiana,Nauru,PROD790,Stock Watch,Fashion,5,22202.87,0.09,101023.06,UPI,Delivered,2024-04-05,"171 Shannon Forest, Port Yesenia, WA 11336",3
ORD000151,CUST1019,Jody Chandler,colleen86@hotmail.com,535-870-1126,Whitetown,Massachusetts,Heard Island and McDonald Islands,PROD920,Ability Laptop,Beauty,2,31319.21,0.27,45726.05,Net Banking,Delivered,2024-07-09,"3199 Day Expressway Apt. 176, West Kristina, MD 97595",10
ORD000152,CUST5190,Kevin Vazquez,melissayoung@yahoo.com,315-356-5543,Castroburgh,Florida,Kiribati,PROD390,Value Bag,Grocery,5,26921.64,0.07,125185.63,Credit Card,Cancelled,2024-08-24,"87097 Rubio Port, Port Krystalshire, OK 65082",9
ORD000153,CUST8249,Mark Baxter,nchandler@hotmail.com,660.257.2409x083,Bowersshire,Mississippi,Finland,PROD328,Show Bag,Beauty,3,9442.36,0.36,18129.33,Debit Card,Cancelled,2024-09-01,"PSC 8074, Box 7994, APO AA 44274",3
ORD000154,CUST2378,Matthew Stewart,riveramelissa@smith.net,7367082556,Meganbury,Georgia,Saint Barthelemy,PROD302,Bad Table,Beauty,2,3385.48,0.33,4536.54,Credit Card,Shipped,2024-01-29,"490 Richards Fall, Campbellfurt, WV 82140",6
ORD000155,CUST4921,Ryan Lewis,bjimenez@parker.net,5420513977,Vincentbury,Arkansas,Bangladesh,PROD295,Left Shoes,Beauty,1,13523.92,0.23,10413.42,UPI,Processing,2024-03-15,"92169 Wu Roads Apt. 109, Nathanmouth, MI 43044",8
ORD000156,CUST9436,Robert Campbell,richardskristina@hotmail.com,519.581.5564x1838,New Kaitlintown,Idaho,Czech Republic,PROD513,Those Watch,Home & Kitchen,3,18229.7,0.18,44845.06,Cash on Delivery,Shipped,2025-02-01,"66181 Peterson Spurs, East Anna, NV 32580",3
ORD000157,CUST6483,Lauren Hernandez,paynesteven@mendoza.info,+1-126-775-2232x03714,North Douglas,Georgia,Costa Rica,PROD908,Maybe Laptop,Home & Kitchen,4,27308.97,0.01,108143.52,Credit Card,Cancelled,2024-08-24,"08113 Emily Crossroad, Matthewhaven, ID 47415",3
ORD000158,CUST4653,Timothy White,millerjoshua@house-jones.biz,(815)998-4465,North Patriciaburgh,Texas,Central African Republic,PROD697,Something Bag,Books,3,39412.25,0.12,104048.34,Net Banking,Cancelled,2025-02-20,"563 Adams Drives Apt. 405, South Ashleyhaven, CA 23381",10
ORD000159,CUST6998,Benjamin Kennedy,davidbenitez@mcintyre.com,396.241.8002,Mitchellburgh,Colorado,Dominican Republic,PROD375,Common Laptop,Sports,2,39290.77,0.31,54221.26,UPI,Returned,2024-03-26,"78839 Hall Hill, South Matthewland, IN 54525",10
ORD000160,CUST5521,Tina Wood,espinozajohn@rivas.com,001-350-154-1521x8327,Kevinton,Tennessee,Cambodia,PROD898,Simply Phone,Electronics,5,25155.74,0.16,105654.11,Debit Card,Processing,2024-03-04,"9147 Sheila Vista Suite 515, East Edward, VA 92848",7
ORD000161,CUST2739,Jennifer Green,katrina14@burns.net,(132)107-1633x58915,South Sallyville,Hawaii,Senegal,PROD732,Firm Table,Books,3,21580.06,0.2,51792.14,Credit Card,Returned,2024-04-24,"5945 Olson Heights, West Bonnie, WI 05418",7
ORD000162,CUST3420,Kelly Bryant,lucaslaura@sanchez.net,2442080286,East Scott,North Dakota,Slovenia,PROD662,Behavior Bag,Sports,4,30820.73,0.35,80133.9,Net Banking,Delivered,2024-09-15,"0543 Jones Brook, Knightfort, IL 38565",5
ORD000163,CUST8047,Scott Benton,belindaclark@grant-garcia.org,+1-682-423-0164x84547,North Leslieview,Mississippi,Israel,PROD258,Common Shoes,Beauty,5,34477.87,0.04,165493.78,Net Banking,Returned,2024-06-30,"14918 Zimmerman Landing, Terrellchester, AZ 57375",3
ORD000164,CUST8284,Zachary Wallace,brittney25@glenn.com,001-226-305-4974,Lake Lisa,Maryland,Aruba,PROD409,Political Table,Beauty,3,26046.07,0.23,60166.42,Debit Card,Processing,2024-09-12,"793 Cooper Street, Williamchester, MS 17536",4
ORD000165,CUST4025,George Rice,davisbrendan@hotmail.com,071.994.5299,Garciachester,Indiana,Armenia,PROD837,Me Watch,Home & Kitchen,5,31245.95,0.24,118734.61,Cash on Delivery,Cancelled,2024-10-24,"1174 Kennedy Junction, Cynthialand, NJ 51970",9
ORD000166,CUST4407,Lisa Roberts,heatheranderson@yahoo.com,+1-716-656-0233x8411,North Victoriamouth,Wisconsin,San Marino,PROD637,Building Table,Electronics,4,13045.05,0.27,38091.55,Credit Card,Returned,2025-01-03,"51276 Troy Trail, Marksland, NC 53986",2
ORD000167,CUST5695,Erika Fowler,lopezwilliam@garcia.com,+1-616-610-0706x6452,South Kennethport,Virginia,Bhutan,PROD946,Yard Table,Fashion,1,31878.61,0.32,21677.45,Debit Card,Processing,2024-11-01,"8439 Hensley Meadows Apt. 782, Port Patriciafurt, IA 15784",8
ORD000168,CUST6161,Tara Howard,sschneider@gmail.com,004.041.1335x10714,Danielhaven,Texas,China,PROD133,Seven Shoes,Electronics,2,21790.9,0.08,40095.26,Cash on Delivery,Returned,2025-03-13,"084 Glenn Trafficway, East Brian, DE 01688",10
ORD000169,CUST9938,Steven Adkins,justindavis@olson-haas.biz,708-020-0743,Stanleybury,Nevada,Kyrgyz Republic,PROD945,Difference Table,Sports,5,8831.39,0.32,30026.73,Cash on Delivery,Shipped,2024-12-10,"6309 Jared Radial, West Adrienne, ND 27216",9
ORD000170,CUST3212,Hannah Wilson,blairmark@thompson.com,547-663-2496x801,East Sabrinaview,Maryland,Dominican Republic,PROD824,Understand Bag,Toys,1,46977.6,0.33,31474.99,Credit Card,Returned,2025-03-01,"353 Sandra Ramp Apt. 655, Jenniferborough, NM 72676",1
ORD000171,CUST4425,David Shaw,monicagordon@torres.org,749.454.1637x903,Louismouth,Ohio,Niger,PROD727,Fine Watch,Home & Kitchen,3,41943.72,0.4,75498.7,Credit Card,Shipped,2024-11-06,"13584 Martinez Lights Apt. 250, East Anitabury, VT 08944",7
ORD000172,CUST4804,Ryan Robbins,catherine18@johnson-branch.com,(108)387-4688x5948,West Jameston,New York,Sao Tome and Principe,PROD295,For Shoes,Sports,1,25658.18,0.3,17960.73,UPI,Processing,2024-08-26,"4540 Wilson Grove Suite 806, New Timothy, GA 71170",1
ORD000173,CUST2900,Nicholas Rocha,jessica59@yahoo.com,001-972-652-7933x2082,Veronicatown,Kansas,Burundi,PROD572,Off Laptop,Beauty,3,7336.0,0.3,15405.6,Credit Card,Shipped,2024-02-20,"4156 Martin Flat Suite 131, Brownside, OK 10796",4
ORD000174,CUST8677,Antonio Conner,kgregory@green.com,9378337771,Port Brian,Maryland,Greece,PROD683,Cover Bag,Electronics,3,35332.47,0.26,78438.08,Credit Card,Processing,2025-03-12,"99880 Nancy Orchard, Ericbury, MO 21738",1
ORD000175,CUST9962,Jenna Lara,jenniferking@newman.biz,001-442-392-6451x647,Robertsville,Alabama,Senegal,PROD799,Offer Phone,Toys,5,45768.27,0.05,217399.28,Credit Card,Delivered,2025-01-13,"7094 Sara Plaza, Lake Samanthafurt, CO 73974",2
ORD000176,CUST2486,Helen Andrade,christine25@hotmail.com,366.139.8107x6644,New Williemouth,Virginia,Comoros,PROD593,Walk Laptop,Beauty,4,23072.98,0.19,74756.46,Credit Card,Shipped,2024-08-31,"555 Michelle Mission, Melissaland, WY 83381",3
ORD000177,CUST4123,Michelle Gomez,martinezamy@stuart.com,166.894.2210,Lake Charles,Illinois,Turks and Caicos Islands,PROD838,Three Watch,Books,4,6950.94,0.33,18628.52,Credit Card,Processing,2024-10-31,"932 Jessica Square, Christopherton, CO 49980",3
ORD000178,CUST2336,Lisa Owens,justin05@farmer-johnson.biz,(039)713-2565,Williamsport,Alaska,Aruba,PROD100,Short Laptop,Beauty,2,28629.95,0.26,42372.33,UPI,Delivered,2025-01-30,"9570 Stephanie Bridge, Barbaratown, GA 14028",8
ORD000179,CUST5109,Jessica Hill,lisa66@henry.com,(430)829-9289x8039,East Jessica,Pennsylvania,Venezuela,PROD974,Or Watch,Beauty,2,17115.47,0.02,33546.32,Cash on Delivery,Delivered,2025-02-15,"932 Hayes Point Suite 858, New Ronald, CT 97771",8
ORD000180,CUST2216,Sheri Brown,danielclinton@hotmail.com,0116071187,North John,Delaware,Morocco,PROD693,Station Watch,Home & Kitchen,4,30932.37,0.16,103932.76,Credit Card,Processing,2024-10-20,"Unit 8636 Box 6749, DPO AE 62441",6
ORD000181,CUST2789,James Tucker,watsonelizabeth@miranda.org,665-981-3218x795,South Jessefurt,New York,Mauritius,PROD846,Section Bag,Electronics,4,2188.29,0.0,8753.16,Debit Card,Returned,2025-04-17,"Unit 4348 Box 6900, DPO AP 81676",3
ORD000182,CUST5019,William Taylor,jonathanolson@king.com,001-902-545-7782,Payneton,Colorado,Macedonia,PROD202,Approach Phone,Electronics,4,13077.21,0.13,45508.69,UPI,Cancelled,2024-10-22,"22986 Sydney Circle, Tracymouth, KY 83277",3
ORD000183,CUST4963,Amanda Mann,evansadrienne@hotmail.com,001-606-505-6033,East Adam,Nebraska,Barbados,PROD135,White Phone,Grocery,5,41599.8,0.4,124799.4,Credit Card,Cancelled,2024-10-16,"393 Teresa Spurs Apt. 523, Wardland, WY 13174",5
ORD000184,CUST2453,Jason Washington,plucas@martinez.com,6650048275,Bernardbury,Louisiana,French Guiana,PROD116,Race Shoes,Fashion,2,27482.81,0.05,52217.34,Debit Card,Cancelled,2025-03-03,"76374 Nicole Harbor, North Kristenchester, MD 71956",4
ORD000185,CUST7813,Michele Smith,matthew57@hotmail.com,001-503-367-9317x908,Shermantown,Maryland,Germany,PROD600,Throughout Phone,Books,5,43020.94,0.02,210802.61,Debit Card,Returned,2024-09-09,"3755 Martinez Manor Suite 556, South Chelsea, KY 91260",10
